"ea_id","FS_year","mkt","dist_km","X","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.24","X2010.08.31","X2010.09.07","X2010.09.14","X2010.09.21","X2010.09.26","X2010.10.05","X2010.10.12","X2010.10.19","X2010.10.26","X2010.11.02","X2010.11.09","X2010.11.16","X2010.11.23","X2010.11.30","X2010.12.07","X2010.12.14","X2010.09.19","X2010.12.28","X2011.01.04","X2011.01.11","X2011.01.18","X2011.01.25","X2011.02.01","X2011.02.08","X2011.02.15","X2011.02.22","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.05","X2011.04.12","X2011.04.19","X2011.04.26","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
30502456,2010,"ZOMBA",27.1708705035743,56,90,90,90,90,90,NA,100,100,90,98.7,98.7,98,98.7,120,90,98.7,90,98.7,120,120,130,NA,120,120,130,130,130,130,130,150,150,150,150,150,150,150,160,160,130,160,180.33,180.33,180.35,180.65,180.75,180.55,180,25,180.33,180.65,12,12,12,NA,13,200,200.05,200.05,210.05,210.07,200.05,210.05,210.05,200.05,24,180,180,180,21,NA,120,120,120,120,120.3,120.3,NA,166.67,166.85,166.85,120.3,150.67,150.67,162.7,150.69,150.69,151.3,NA,NA,150,151.3,NA,150.67,150.67,150.59,150.67,NA,NA,167.3,167.39,166.39,166.39,NA,NA,NA,134.66,134.66,167.8,NA,170.88,170.88,170,NA,170.38,170.38,181.7,180.55,167.89,167.89,NA,NA,NA,158.7,158.7,161.41,162.33,160.3,160.3,NA,163.6,140.5,160.5,150,180.4,160.7,162.33,NA,NA,NA,NA,NA,NA,NA,NA,160.39,170.3,166.4,160.04,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,161.8,NA,160.04,NA,NA,NA,12,12,NA,11,11,11,NA,NA,10,17,NA,NA,NA,14,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,20,NA,NA,NA,NA,22,NA,NA,NA,21,10,10,NA,NA,11,18,750.29,750.46,750.24,750.81,NA,NA,16,NA,NA,NA,19,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
30503214,2011,"LUNZU",35.0138645473053,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30503292,2010,"LUNZU",35.0388971717006,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30503685,2010,"LUNZU",41.8929924853506,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30504251,2010,"LUNZU",19.1539377009298,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30504518,2010,"LUNZU",20.6954433757432,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30505180,2010,"CHIRADZULU",24.9878737209123,58,100,100,100,100,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,110,120,110,NA,NA,120,160,160,160,150,150,150,160,160,170,133.33,133.33,133.33,133.33,133.33,133.33,133.33,140,160,160,160,160,NA,186.67,186.67,186.57,190,190,NA,NA,NA,NA,NA,210,NA,210,210,210,210,42,210,210,200,25,200,190,NA,170,40,NA,140,140,43.33,140,114.29,114,50,114.29,114.29,NA,137.14,114.29,137.14,137.14,NA,55,140,140,140,NA,55.55,20,140,140,65,145,145,145,NA,NA,NA,NA,NA,NA,166.67,NA,170,70,170,23,170,65,16,176.57,176.57,40,13,160,NA,160,11,160,160,150,38,150,22,150,40,160,20,140,140,NA,NA,150,150,NA,140,180,NA,NA,NA,19,155.55,NA,25.56,156.67,23,NA,12,14,NA,12,NA,11,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,176.67,NA,166.67,NA,11,NA,13,12,NA,NA,NA,11,11,NA,10,NA,NA,650.12,655.82,656.4,657.3,465.13,470.22,505.61,510.32,NA,10,NA,NA,NA,NA,NA,NA,NA,28,658.22,NA,655.56,656.13,656.72,657.22,NA,22,NA,NA,NA,21,10,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,16,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
30506017,2011,"LUNZU",31.4719666075083,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30506031,2010,"LUNZU",15.9477045653939,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30506105,2011,"LUNZU",4.28317464158925,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30506326,2010,"LUNZU",14.842299168453,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30506457,2010,"LUNZU",15.1621621572521,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
30506748,2010,"LUNZU",20.1288187206695,59,100,100,100,100,NA,100,100,120,120,120,120,120,120,120,120,120,120,120,140,140,140,NA,NA,140,140,130,130,130,130,130,160,161.12,161.12,161.12,161.12,162.04,162.2,158.15,168.15,168.15,168.15,179.63,179.63,179.63,179.63,179.53,179.63,179.63,179.63,179.53,179.63,179.63,189.02,198.15,198.15,183.26,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,198.15,139.92,NA,139.46,139.46,129.84,NA,118.67,109.68,109.53,109.75,100,146,99.53,99.53,99.76,109.76,109.58,109.2,119.57,NA,NA,119.85,129.7,129.93,NA,13,129.75,139.53,139.72,139.69,139.72,139.88,140.26,140.32,NA,NA,NA,140.48,140.43,140.38,140.59,149.83,149.83,149.87,149.89,149.92,149.52,149.7,149.7,149.7,159.72,169.78,159.82,NA,159.55,33.17,159.7,150.4,160.66,36.15,NA,150.26,150.35,44.86,150.4,159.82,159.88,150.35,NA,159.82,159.63,NA,159.8,159.8,160.15,NA,160.38,160.35,160.35,160.75,180.4,180.48,160.33,23,NA,179.8,179.8,NA,179.7,NA,179.8,179.8,25,179.3,NA,15,22,NA,NA,NA,NA,NA,198.72,NA,19,NA,NA,499.66,497.35,499.87,597.58,NA,497.35,11,NA,NA,795.74,796.43,792.62,NA,NA,NA,695.71,NA,599.87,598.85,NA,NA,698.57,799.6,698.45,698.56,697.43,696.72,679.5,NA,697.24,698.46,699.2,698.42,697.4,794.25,796.5,739.38,449.72,793.4,794.36,794.36,21,10,NA,NA,797.48,797.36,18,799.52,798.4,893.24,894.4,897.5,897.42,897.62,898.76,898.79,899.65,899.76,896.8,897.45,897.54,898.6,898.6,898.42,898.7,899.54,796.43,593.4,595.8,496.62
